series_id,series_label,fan_source,scenario_name,FY,period,central,p10,p25,p75,p90,lower50,upper50,lower80,upper80,unit,method,source_file,model_id,horizon_scope,interpretation,fed_path,fan_segment
light_bev_ruc_net_km,Light BEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2047,FY2047,34860.60653654338,,,,,34860.60653654338,35633.09254012828,34860.60653654338,35633.09254012828,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
light_bev_ruc_net_km,Light BEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2048,FY2048,37237.61963251477,,,,,37237.61963251477,38062.77853910986,37237.61963251477,38062.77853910986,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
light_bev_ruc_net_km,Light BEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2049,FY2049,39431.347306768075,,,,,39431.347306768075,40305.117643065656,39431.347306768075,40305.117643065656,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
light_bev_ruc_net_km,Light BEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2050,FY2050,41332.722709809,,,,,41332.722709809,42248.62615944957,41332.722709809,42248.62615944957,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2026,FY2026,648.6011270216075,,,,,648.6011270216075,649.0281881522841,648.6011270216075,649.0281881522841,million km,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2027,FY2027,844.0725878349956,,,,,844.0725878349956,849.1520171718391,844.0725878349956,849.1520171718391,million km,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2028,FY2028,1126.276905928986,,,,,1126.276905928986,1139.0711927565417,1126.276905928986,1139.0711927565417,million km,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2029,FY2029,1463.9944430780354,,,,,1463.9944430780354,1488.5068273268612,1463.9944430780354,1488.5068273268612,million km,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2030,FY2030,1824.2490733831303,,,,,1824.2490733831303,1864.6731226538723,1824.2490733831303,1864.6731226538723,million km,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2031,FY2031,2144.109627684797,,,,,2144.109627684797,2191.6215571115526,2144.109627684797,2191.6215571115526,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2032,FY2032,2477.9425476548927,,,,,2477.9425476548927,2532.851974825769,2477.9425476548927,2532.851974825769,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2033,FY2033,2816.257512116315,,,,,2816.257512116315,2878.6637559181877,2816.257512116315,2878.6637559181877,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2034,FY2034,3147.3202061386946,,,,,3147.3202061386946,3217.062561467293,3147.3202061386946,3217.062561467293,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2035,FY2035,3453.595419137304,,,,,3453.595419137304,3530.124613215779,3453.595419137304,3530.124613215779,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2036,FY2036,3697.2704290914294,,,,,3697.2704290914294,3779.1992863804585,3697.2704290914294,3779.1992863804585,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2037,FY2037,3870.657012979092,,,,,3870.657012979092,3956.4279924389502,3870.657012979092,3956.4279924389502,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2038,FY2038,3987.330147769992,,,,,3987.330147769992,4075.686520100908,3987.330147769992,4075.686520100908,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2039,FY2039,4072.4689325569034,,,,,4072.4689325569034,4162.711919211101,4072.4689325569034,4162.711919211101,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2040,FY2040,4090.0327440473816,,,,,4090.0327440473816,4180.664932149689,4090.0327440473816,4180.664932149689,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2041,FY2041,4020.8487556918217,,,,,4020.8487556918217,4109.947876300859,4020.8487556918217,4109.947876300859,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2042,FY2042,3914.79311609426,,,,,3914.79311609426,4001.5421199001235,3914.79311609426,4001.5421199001235,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2043,FY2043,3796.8894850100155,,,,,3796.8894850100155,3881.025829030716,3796.8894850100155,3881.025829030716,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2044,FY2044,3671.6767350468276,,,,,3671.6767350468276,3753.038454457496,3671.6767350468276,3753.038454457496,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2045,FY2045,3544.7079486063317,,,,,3544.7079486063317,3623.2561308998356,3544.7079486063317,3623.2561308998356,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2046,FY2046,3421.259791417597,,,,,3421.259791417597,3497.072451209601,3421.259791417597,3497.072451209601,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2047,FY2047,3298.7797904985987,,,,,3298.7797904985987,3371.8783814367002,3298.7797904985987,3371.8783814367002,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2048,FY2048,3187.8999808472663,,,,,3187.8999808472663,3258.541554838573,3187.8999808472663,3258.541554838573,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2049,FY2049,3074.028085950562,,,,,3074.028085950562,3142.146340534985,3074.028085950562,3142.146340534985,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
phev_ruc_net_km,PHEV RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2050,FY2050,2953.8251886766216,,,,,2953.8251886766216,3019.2798333884757,2953.8251886766216,3019.2798333884757,million km,scenario_spread_not_probabilistic,post_model_extrapolation,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
heavy_ruc_net_km,Heavy RUC net km,MBU26 archived forecast error,mbu26_official,2026,FY2026,4106.65708028096,-0.0388433956507842,-0.0268364580013724,0.0357876948466335,0.0710249638208895,3996.4489500199616,4253.624870709822,3947.1405745095126,4398.3322508327155,million km,mbu26_archived_forecast_error_bands,data/revenue_model_source_pack/2026_05_19/mot_error_bands.csv; data/current_revenue_outlook/revenue_chart_rows.csv,MBU26 official comparator,june_year_horizon_from_fy2025_actual,Archived MBU26/MOT forecast-error quantiles by matching source series and June-year horizon.,MBU26,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,MBU26 archived forecast error,mbu26_official,2027,FY2027,4256.14265648045,-0.0386798589100694,-0.0268747272543615,0.0314103505063701,0.0823415966504276,4141.759983431884,4389.829589125614,4091.515659026658,4606.600238387042,million km,mbu26_archived_forecast_error_bands,data/revenue_model_source_pack/2026_05_19/mot_error_bands.csv; data/current_revenue_outlook/revenue_chart_rows.csv,MBU26 official comparator,june_year_horizon_from_fy2025_actual,Archived MBU26/MOT forecast-error quantiles by matching source series and June-year horizon.,MBU26,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,MBU26 archived forecast error,mbu26_official,2028,FY2028,4323.42005434382,-0.0260256359499253,-0.0089788795160527,0.0527981710371144,0.1162097347360957,4284.600586578581,4551.688725838356,4210.900297950861,4825.843552011832,million km,mbu26_archived_forecast_error_bands,data/revenue_model_source_pack/2026_05_19/mot_error_bands.csv; data/current_revenue_outlook/revenue_chart_rows.csv,MBU26 official comparator,june_year_horizon_from_fy2025_actual,Archived MBU26/MOT forecast-error quantiles by matching source series and June-year horizon.,MBU26,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,MBU26 archived forecast error,mbu26_official,2029,FY2029,4400.67521803142,-0.0184047651542764,-0.0091344742316367,0.0695462950625744,0.0951746304614919,4360.47736365051,4706.725875219192,4319.681824123308,4819.507855688606,million km,mbu26_archived_forecast_error_bands,data/revenue_model_source_pack/2026_05_19/mot_error_bands.csv; data/current_revenue_outlook/revenue_chart_rows.csv,MBU26 official comparator,june_year_horizon_from_fy2025_actual,Archived MBU26/MOT forecast-error quantiles by matching source series and June-year horizon.,MBU26,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,MBU26 archived forecast error,mbu26_official,2030,FY2030,4474.70373343995,-0.0075903356800448,-0.0018078715882478,0.0640960536225419,0.1388495877634571,4466.614043694438,4761.514583883506,4440.739230034392,5096.01450219169,million km,mbu26_archived_forecast_error_bands,data/revenue_model_source_pack/2026_05_19/mot_error_bands.csv; data/current_revenue_outlook/revenue_chart_rows.csv,MBU26 official comparator,june_year_horizon_from_fy2025_actual,Archived MBU26/MOT forecast-error quantiles by matching source series and June-year horizon.,MBU26,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Current finalist backtest error,current_basecase,2026,FY2026,4064.8582976485013,-0.023919396889915855,-0.01140853304175482,0.014970062624262037,0.02546764623379367,4018.4842274497273,4125.709480923051,3967.6293387257792,4168.380670763514,million km,empirical_current_finalist_annual_backtest_error,data/dashboard_evidence_pack/data/annual_predictions.parquet; data/current_revenue_outlook/revenue_chart_rows.csv,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,annual_backtest_residuals_all_available_origins,Heavy RUC finalist backtest residuals mapped directly to Heavy RUC net km. Empirical bands use actual/predicted annual finalist residual ratios; n=24.,Current planned path,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Current finalist backtest error,current_basecase,2027,FY2027,4102.648453941279,-0.023919396889915855,-0.01140853304175482,0.014970062624262037,0.02546764623379367,4055.843253495785,4164.065358222112,4004.5155772716575,4207.133253387876,million km,empirical_current_finalist_annual_backtest_error,data/dashboard_evidence_pack/data/annual_predictions.parquet; data/current_revenue_outlook/revenue_chart_rows.csv,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,annual_backtest_residuals_all_available_origins,Heavy RUC finalist backtest residuals mapped directly to Heavy RUC net km. Empirical bands use actual/predicted annual finalist residual ratios; n=24.,Current planned path,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Current finalist backtest error,current_basecase,2028,FY2028,4134.717390885671,-0.023919396889915855,-0.01140853304175482,0.014970062624262037,0.02546764623379367,4087.546330913434,4196.614369160856,4035.8174445854397,4240.018910673462,million km,empirical_current_finalist_annual_backtest_error,data/dashboard_evidence_pack/data/annual_predictions.parquet; data/current_revenue_outlook/revenue_chart_rows.csv,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,annual_backtest_residuals_all_available_origins,Heavy RUC finalist backtest residuals mapped directly to Heavy RUC net km. Empirical bands use actual/predicted annual finalist residual ratios; n=24.,Current planned path,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Current finalist backtest error,current_basecase,2029,FY2029,4171.7848863087565,-0.023919396889915855,-0.01140853304175482,0.014970062624262037,0.02546764623379367,4124.19094059021,4234.236767311749,4071.998307873785,4278.030427956755,million km,empirical_current_finalist_annual_backtest_error,data/dashboard_evidence_pack/data/annual_predictions.parquet; data/current_revenue_outlook/revenue_chart_rows.csv,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,annual_backtest_residuals_all_available_origins,Heavy RUC finalist backtest residuals mapped directly to Heavy RUC net km. Empirical bands use actual/predicted annual finalist residual ratios; n=24.,Current planned path,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Current finalist backtest error,current_basecase,2030,FY2030,4205.391223564057,-0.023919396889915855,-0.01140853304175482,0.014970062624262037,0.02546764623379367,4157.413878836521,4268.346193540334,4104.80080181026,4312.4926395204875,million km,empirical_current_finalist_annual_backtest_error,data/dashboard_evidence_pack/data/annual_predictions.parquet; data/current_revenue_outlook/revenue_chart_rows.csv,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,annual_backtest_residuals_all_available_origins,Heavy RUC finalist backtest residuals mapped directly to Heavy RUC net km. Empirical bands use actual/predicted annual finalist residual ratios; n=24.,Current planned path,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2026,FY2026,4064.8582976485013,,,,,4064.8582976485013,4066.201179575919,4064.8582976485013,4066.201179575919,million km,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2027,FY2027,4102.648453941279,,,,,4102.648453941279,4110.916527916741,4102.648453941279,4110.916527916741,million km,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2028,FY2028,4134.717390885671,,,,,4134.717390885671,4142.5615822042155,4134.717390885671,4142.5615822042155,million km,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2029,FY2029,4171.7848863087565,,,,,4171.7848863087565,4176.882628191386,4171.7848863087565,4176.882628191386,million km,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2030,FY2030,4205.391223564057,,,,,4205.391223564057,4210.847871284816,4205.391223564057,4210.847871284816,million km,scenario_spread_not_probabilistic,forecast_scenario_comparison.parquet,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,empirical_supported
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2031,FY2031,4242.668769299575,,,,,4242.668769299575,4250.872715062702,4242.668769299575,4250.872715062702,million km,scenario_spread_not_probabilistic,post_model_extrapolation,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2032,FY2032,4271.309107090419,,,,,4271.309107090419,4282.823144039465,4271.309107090419,4282.823144039465,million km,scenario_spread_not_probabilistic,post_model_extrapolation,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2033,FY2033,4291.701107306222,,,,,4291.701107306222,4306.145498926212,4291.701107306222,4306.145498926212,million km,scenario_spread_not_probabilistic,post_model_extrapolation,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2034,FY2034,4305.813563971146,,,,,4305.813563971146,4321.006691343896,4305.813563971146,4321.006691343896,million km,scenario_spread_not_probabilistic,post_model_extrapolation,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2035,FY2035,4307.277391556609,,,,,4307.277391556609,4322.711741168776,4307.277391556609,4322.711741168776,million km,scenario_spread_not_probabilistic,post_model_extrapolation,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
heavy_ruc_net_km,Heavy RUC net km,Scenario spread,current_basecase_vs_current_comparison_1,2036,FY2036,4294.639409230615,,,,,4294.639409230615,4310.282042165209,4294.639409230615,4310.282042165209,million km,scenario_spread_not_probabilistic,post_model_extrapolation,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,future_june_year_base_vs_comparison,Base and comparison current-finalist values define a scenario spread; this is not probabilistic uncertainty.,Current planned path,long_run_scenario_envelope
